-35,-13,-29,-38,-37,-33,-15,-36,-16,-30,-36,-20,-27,-49,-39,-55,-33,-41,-55,-53,-49,-25,-57,-35,-40,-40,-18,-28,-53,-36,-48,-25,-54,-28,-38,-41,-20,-11,-62,-53,-36,-19,-14,-31,-40,-33,-20,-13,-19,-41,-38,-20,-25,-23,-40,-47,-24,-56,-62,-38,-33,-16,-28,-20,-36,-32,-13,-28,-37,-41,-45,-21,-21,-40,-44,-61,-34,-40,-74,-54,-41,-23,-41,-61,-48,-42,-20,-57,-56,-43,-44,-23,-54,-64,-48,-49,-29,-67,-63,-48
-18,6,30,-2,-23,-21,6,-29,-9,-21,-25,0,-21,-28,-25,-39,-10,-25,-36,-41,-38,-14,-17,-30,-32,-29,-1,8,-17,-24,-35,-11,-11,-15,-28,-32,0,-17,-49,-29,-18,6,17,-26,-25,-22,2,-22,-4,-22,-22,3,8,-30,-23,-36,-8,-18,-65,-28,-23,0,-27,-16,-27,-21,8,-2,-26,-22,-29,-2,23,-31,-27,-50,-12,-69,-76,-39,-34,-4,-40,-55,-28,-38,-6,-36,-47,-31,-40,-4,-43,-64,-34,-42,-4,-57,-57,-34
-26,-4,-52,-18,-26,-21,-3,-39,-12,-23,-26,-7,-37,-34,-31,-43,-17,-35,-52,-44,-44,-21,-73,-45,-36,-32,-9,-39,-44,-26,-36,-16,-50,-27,-28,-33,-11,-31,-54,-31,-25,-2,-26,-36,-28,-19,-3,-29,-8,-24,-27,-10,-48,-39,-27,-38,-13,-60,-67,-30,-24,-4,-35,-20,-31,-19,3,-2,-32,-24,-31,-9,-6,-33,-28,-55,-20,-73,-78,-42,-32,-10,-52,-60,-29,-44,-16,-72,-57,-35,-47,-17,-69,-72,-37,-50,-20,-80,-67,-36
-21,-13,-13,-13,-33,-18,-5,-18,-2,-25,-23,-12,-21,-35,-34,-39,-23,-25,-42,-45,-41,-25,-50,-31,-33,-30,-15,-10,-35,-32,-37,-20,-18,-21,-32,-28,-16,-6,-49,-48,-21,-8,6,-27,-35,-21,-11,-10,-4,-36,-25,-14,-10,-18,-37,-35,-19,-38,-59,-33,-20,-11,-22,-12,-34,-20,-8,9,-35,-39,-29,-14,16,-32,-38,-48,-23,-60,-70,-47,-28,-16,-26,-53,-43,-37,-21,-40,-50,-39,-40,-20,-39,-60,-44,-42,-23,-54,-59,-42
-21,-9,2,-7,-33,-16,-3,-16,12,-26,-22,-8,-18,-31,-33,-34,-18,-28,-39,-45,-40,-20,-44,-29,-34,-29,-12,-2,-31,-32,-35,-16,-16,-23,-32,-26,-10,-2,-33,-47,-20,-4,11,-24,-35,-18,-8,-15,-7,-36,-22,-10,-2,-13,-37,-34,-16,-32,-58,-34,-18,-9,-20,-11,-34,-18,-3,14,-31,-39,-28,-11,23,-26,-38,-45,-19,-56,-71,-47,-27,-13,-24,-50,-43,-35,-17,-32,-47,-39,-38,-16,-35,-58,-44,-40,-19,-49,-56,-42
-20,-10,-11,-2,-33,-14,-5,-6,8,-26,-20,-8,-14,-32,-34,-34,-18,-19,-41,-44,-38,-24,-47,-22,-34,-28,-11,4,-36,-32,-34,-17,-16,-26,-32,-25,-11,5,-31,-47,-20,-4,19,-26,-35,-18,-7,-11,0,-37,-21,-9,-6,-15,-37,-33,-17,-39,-58,-34,-17,-10,-16,-16,-34,-18,-4,20,-32,-39,-26,-10,36,-28,-38,-44,-20,-56,-70,-46,-25,-13,-8,-52,-43,-35,-18,-34,-48,-39,-38,-17,-38,-58,-44,-40,-20,-52,-57,-41
-22,-7,-11,-11,-34,-17,-4,-7,-2,-25,-23,-8,-21,-30,-34,-35,-19,-20,-43,-45,-40,-23,-58,-34,-36,-29,-12,2,-31,-32,-35,-20,-20,-28,-33,-27,-11,-3,-43,-49,-19,-6,5,-27,-36,-17,-7,-12,-8,-37,-23,-9,-8,-19,-37,-34,-17,-44,-57,-35,-19,-9,-15,-16,-35,-18,-4,26,-33,-39,-27,-11,25,-28,-39,-45,-20,-59,-69,-48,-27,-14,-16,-53,-43,-36,-18,-43,-51,-40,-41,-17,-45,-61,-45,-43,-22,-65,-61,-43
-28,-14,-41,-21,-35,-20,-5,-19,-11,-26,-23,-8,-21,-38,-34,-35,-19,-29,-45,-45,-41,-25,-66,-36,-35,-32,-13,-21,-37,-32,-37,-20,-49,-36,-32,-27,-10,-11,-44,-46,-22,-6,-1,-30,-36,-20,-6,-15,-8,-37,-26,-11,-18,-27,-36,-35,-16,-49,-58,-35,-22,-11,-22,-19,-35,-20,-3,16,-32,-39,-29,-10,9,-33,-38,-45,-20,-66,-70,-46,-28,-13,-19,-52,-42,-38,-19,-51,-52,-40,-46,-23,-60,-67,-46,-46,-24,-69,-64,-43
-21,-8,-15,-6,-22,-21,-4,-23,-11,-17,-24,-8,-22,-30,-23,-38,-21,-28,-40,-37,-39,-23,-47,-32,-29,-27,-8,11,-14,-20,-35,-16,-21,-27,-24,-30,-10,-25,-46,-26,-18,-2,4,-29,-22,-20,-5,-20,-1,-19,-25,-9,-18,-32,-22,-34,-15,-29,-65,-25,-24,-10,-25,-18,-24,-20,-1,10,-26,-20,-26,-8,22,-31,-23,-48,-20,-71,-76,-35,-33,-12,-27,-55,-24,-36,-15,-46,-49,-27,-43,-15,-51,-66,-32,-44,-15,-60,-59,-32
-23,-11,33,-15,-21,-22,-9,-8,-13,-19,-25,-12,-16,-37,-29,-41,-23,-23,-49,-40,-41,-25,-40,-42,-33,-26,-8,37,-26,-23,-32,-17,5,-29,-25,-29,-15,-10,-45,-28,-16,-4,28,-30,-25,-19,-9,9,-4,-22,-21,-10,22,-28,-22,-35,-17,-18,-64,-27,-24,-13,-22,-14,-28,-18,-4,36,-32,-20,-25,-10,62,-29,-24,-53,-24,-65,-78,-38,-31,-15,-18,-57,-26,-37,-19,-31,-53,-28,-45,-21,-41,-69,-32,-47,-24,-60,-65,-32
-23,-17,-36,-17,-32,-15,-6,-21,-4,-24,-24,-12,-35,-17,-33,-36,-23,-39,-46,-43,-41,-29,-61,-34,-32,-29,-18,-43,-39,-32,-38,-22,-54,-43,-32,-25,-16,-16,-45,-46,-20,-8,-4,-31,-34,-20,-14,-33,-13,-36,-23,-13,-23,-23,-35,-36,-23,-56,-60,-33,-20,-13,-27,-18,-32,-17,-6,9,-33,-37,-30,-17,-31,-39,-38,-46,-23,-67,-70,-45,-27,-18,-33,-55,-42,-39,-27,-44,-53,-37,-39,-26,-51,-63,-41,-40,-25,-59,-61,-39
-20,-8,-26,-9,-32,-12,-3,-10,8,-24,-18,-6,-17,-17,-31,-28,-17,-18,-41,-43,-37,-20,-50,-34,-33,-25,-9,2,-29,-30,-31,-15,-19,-26,-30,-22,-8,-3,-33,-45,-17,-3,5,-26,-34,-13,-5,-12,-3,-35,-19,-9,-9,-12,-34,-31,-15,-39,-58,-32,-14,-5,-16,-11,-33,-15,-1,17,-31,-38,-23,-8,16,-28,-37,-40,-17,-57,-70,-45,-22,-10,-10,-51,-41,-32,-15,-33,-46,-37,-31,-13,-40,-58,-41,-37,-19,-57,-58,-39
-17,-8,-6,-4,-30,-13,-4,-5,14,-24,-16,-5,-16,-19,-32,-28,-14,-19,-34,-42,-34,-22,-41,-29,-32,-24,-10,10,-34,-30,-28,-16,-10,-28,-30,-20,-9,6,-31,-46,-14,-2,21,-23,-33,-14,-6,-2,0,-35,-17,-7,3,-14,-35,-30,-16,-35,-55,-33,-15,-6,-14,-9,-33,-15,-1,20,-28,-38,-21,-8,39,-27,-37,-40,-17,-46,-68,-45,-21,-10,-3,-51,-41,-32,-18,-30,-47,-37,-32,-16,-43,-57,-41,-35,-17,-52,-56,-39
-20,-8,-17,-7,-32,-12,-1,0,4,-25,-18,-5,-26,-15,-32,-31,-16,-28,-37,-43,-35,-21,-42,-29,-33,-23,-8,9,-27,-30,-28,-16,-8,-27,-31,-21,-8,-15,-30,-47,-15,-3,5,-22,-34,-14,-5,-8,-1,-35,-20,-10,-7,-8,-36,-30,-14,-34,-56,-33,-17,-9,-22,-16,-34,-15,-1,31,-27,-38,-21,-7,31,-27,-37,-41,-17,-54,-66,-46,-22,-10,-12,-51,-42,-32,-18,-33,-47,-38,-34,-16,-43,-59,-42,-36,-17,-53,-57,-39
-18,-2,10,-8,-31,-16,0,-8,2,-26,-18,-3,-23,-18,-33,-30,-15,-34,-32,-43,-36,-23,-49,-32,-32,-24,-7,5,-26,-31,-29,-13,-24,-29,-30,-21,-6,-15,-35,-44,-16,-1,17,-29,-34,-15,-4,-9,-7,-35,-19,-6,5,-10,-34,-32,-15,-34,-55,-32,-19,-6,-18,-12,-34,-16,1,23,-27,-38,-22,-6,18,-27,-36,-42,-17,-61,-67,-44,-24,-9,-17,-51,-40,-29,-12,-7,-45,-36,-31,-10,-29,-58,-40,-34,-12,-47,-56,-37
-16,-3,13,0,-17,-16,0,1,-1,-15,-21,-5,-22,-14,-20,-31,-15,-21,-27,-33,-37,-24,-47,-43,-28,-23,-6,20,1,-17,-28,-14,-6,-27,-21,-27,-7,-22,-38,-22,-9,7,36,-22,-19,-19,-4,-18,-5,-16,-17,-2,20,-16,-18,-31,-14,-26,-61,-21,-22,-8,-26,-12,-22,-19,2,13,-24,-17,-23,-5,20,-26,-19,-44,-16,-58,-74,-32,-30,-10,-30,-56,-20,-31,-13,-14,-43,-23,-35,-14,-42,-62,-25,-38,-17,-59,-56,-26
-21,-10,-21,-18,-20,-15,-4,28,-9,-19,-21,-8,-13,-22,-26,-34,-18,-29,-40,-38,-38,-25,-67,-52,-30,-21,-7,14,-19,-22,-26,-16,-14,-34,-23,-27,-13,-10,-38,-26,-7,4,48,-27,-23,-17,-8,-4,-9,-19,-14,-5,24,-22,-22,-31,-17,-45,-65,-25,-23,-11,-25,-16,-29,-14,1,57,-25,-19,-21,-7,41,-27,-22,-49,-22,-55,-76,-37,-28,-14,-25,-59,-25,-39,-25,-62,-57,-29,-46,-28,-71,-73,-32,-50,-33,-81,-70,-34
-33,-25,-62,-25,-67,-24,-16,-19,-6,-63,-30,-22,-43,-36,-67,-35,-26,-53,-44,-69,-43,-35,-50,-53,-62,-26,-20,-14,-35,-67,-37,-30,-26,-56,-64,-30,-25,-50,-49,-77,-22,-17,-28,-54,-67,-20,-17,-28,-28,-68,-34,-28,-58,-44,-71,-33,-23,-29,-65,-65,-25,-17,-38,-43,-66,-24,-11,0,-43,-70,-27,-18,17,-39,-69,-50,-31,-69,-75,-72,-27,-19,-17,-63,-71,-42,-30,-63,-66,-69,-45,-31,-69,-72,-70,-47,-31,-76,-71,-68
-20,-6,-30,-2,-31,-13,-4,-21,22,-23,-19,-8,-29,-11,-30,-26,-13,-30,-32,-40,-35,-20,-43,-25,-31,-26,-10,0,-20,-28,-28,-16,-17,-26,-29,-21,-8,-14,-26,-44,-19,-5,-24,-27,-33,-14,-6,-17,-4,-34,-18,-6,-13,-9,-34,-30,-16,-33,-53,-30,-15,-5,-19,-7,-31,-24,-12,-44,-33,-39,-23,-8,14,-26,-35,-40,-17,-55,-67,-43,-22,-11,-12,-47,-40,-31,-17,-42,-44,-35,-34,-18,-48,-59,-40,-38,-24,-63,-58,-37
-21,-13,-32,1,-30,-11,-3,2,17,-22,-17,-8,-22,-15,-30,-28,-16,-39,-33,-41,-34,-23,-46,-28,-31,-23,-10,0,-26,-28,-27,-17,-12,-26,-28,-20,-10,-10,-34,-44,-16,-5,7,-25,-32,-14,-5,-6,-1,-34,-9,-5,71,0,-34,-29,-16,-37,-53,-30,-16,-8,-18,-9,-31,-15,-1,4,-28,-36,-20,-8,31,-27,-34,-40,-19,-55,-68,-43,-20,-11,-6,-49,-39,-29,-16,-37,-44,-35,-29,-13,-39,-57,-39,-31,-14,-53,-54,-37
-17,-6,-18,-4,-29,-13,-3,-10,3,-22,-20,-9,-36,-14,-29,-30,-17,-39,-32,-40,-36,-23,-50,-32,-31,-23,-10,2,-24,-27,-27,-17,-22,-20,-27,-23,-13,-24,-31,-44,-18,-9,-18,-25,-32,-14,-7,-17,-1,-33,-15,-7,-11,-8,-32,-29,-16,-42,-53,-30,-17,-11,-29,-15,-31,-17,-4,-2,-29,-36,-21,-8,18,-25,-34,-42,-21,-59,-67,-43,-23,-14,-24,-50,-39,-26,-13,-16,-42,-35,-28,-11,-27,-56,-38,-30,-12,-49,-54,-36
-17,-5,4,-11,-28,-15,-3,-24,-6,-22,-19,-7,-32,-17,-29,-27,-13,-33,-34,-40,-35,-22,-46,-31,-31,-24,-11,-8,-26,-27,-28,-15,-21,-28,-27,-20,-7,-15,-34,-42,-16,-3,-2,-27,-31,-14,-6,-14,-8,-32,-16,-7,2,-16,-30,-29,-14,-32,-53,-29,-18,-8,-22,-13,-31,-17,-3,-8,-29,-35,-22,-8,7,-26,-34,-39,-15,-56,-66,-41,-23,-11,-16,-51,-37,-27,-12,5,-44,-34,-29,-11,-24,-56,-37,-31,-12,-47,-54,-34
-14,-8,5,6,-12,-14,-2,-14,0,-8,-20,-9,-32,-11,-14,-31,-16,-29,-30,-27,-36,-25,-46,-38,-22,-23,-10,9,9,-12,-29,-18,-10,-22,-16,-24,-7,-25,-37,-14,-12,-1,12,-21,-13,-16,-5,-17,-3,-9,-5,2,94,8,-10,-31,-16,-27,-61,-14,-20,-9,-27,-8,-14,-16,0,8,-21,-9,-21,-8,19,-26,-13,-42,-17,-60,-72,-25,-28,-11,-28,-53,-12,-28,-13,0,-39,-18,-31,-13,-30,-60,-19,-34,-14,-51,-51,-19
-17,-8,14,0,-13,-15,-7,9,-1,-12,-18,-8,-17,-16,-20,-32,-15,-24,-35,-31,-37,-25,-39,-40,-25,-20,-10,24,-13,-15,-25,-16,7,-29,-17,-23,-11,-13,-26,-16,-11,-1,21,-29,-17,-14,-7,4,-5,-13,-13,-7,8,-15,-13,-28,-15,-18,-58,-17,-19,-11,-14,-5,-20,-17,-5,31,-25,-13,-20,-7,53,-25,-15,-47,-19,-56,-72,-28,-30,-16,-16,-54,-18,-29,-16,9,-45,-20,-33,-17,-19,-65,-22,-38,-20,-55,-63,-23
-14,-5,-21,-9,-28,-7,0,-4,5,-20,-15,-5,-27,-14,-28,-26,-12,-28,-27,-38,-34,-23,-47,-28,-29,-22,-11,-19,-31,-28,-29,-17,-28,-25,-27,-17,-8,-3,-31,-43,-9,-1,2,-22,-29,-11,-4,-10,-2,-32,-15,-8,-16,-12,-32,-27,-16,-39,-53,-28,-15,-7,-25,-7,-30,-10,2,4,-29,-35,-20,-8,0,-27,-33,-39,-15,-53,-64,-41,-21,-11,-20,-51,-39,-27,-14,-15,-43,-33,-26,-12,-28,-55,-37,-29,-15,-47,-53,-34
-17,-6,-34,-2,-29,-7,-1,1,16,-21,-16,-4,-20,-6,-28,-25,-12,-38,-29,-39,-37,-24,-56,-33,-30,-21,-8,-3,-21,-28,-26,-14,-22,-25,-26,-18,-5,-5,-28,-42,-10,1,8,-22,-30,-11,-2,-12,2,-32,-19,-11,-26,-16,-33,-29,-17,-41,-52,-29,-13,-5,-19,-10,-31,-11,2,20,-26,-35,-19,-6,12,-26,-34,-37,-14,-48,-66,-42,-21,-8,-16,-49,-39,-29,-15,-31,-43,-34,-27,-12,-34,-54,-37,-30,-15,-54,-53,-35
-20,-10,-52,-3,-31,-6,-2,1,15,-21,-15,-5,-15,-16,-30,-24,-9,-32,-32,-38,-33,-23,-59,-26,-31,-29,-19,-38,-36,-29,-32,-23,-46,-36,-27,-17,-9,-6,-17,-43,-12,-1,3,-23,-30,-12,-4,-23,2,-32,-15,-8,-21,-19,-33,-28,-17,-50,-52,-29,-12,-6,-25,-11,-31,-11,2,33,-25,-35,-21,-8,-10,-29,-34,-37,-15,-46,-65,-41,-21,-11,-26,-50,-39,-32,-19,-47,-48,-35,-29,-15,-47,-57,-38,-30,-16,-55,-55,-35
-17,-7,-41,-3,-29,-10,-3,-26,2,-23,-20,-11,-40,-14,-30,-34,-20,-52,-38,-40,-35,-24,-57,-36,-31,-23,-11,-30,-26,-28,-31,-22,-51,-34,-28,-23,-12,-31,-31,-44,-17,-8,-35,-30,-33,-15,-9,-40,-10,-33,-19,-11,-40,-14,-33,-28,-15,-50,-52,-30,-19,-13,-35,-16,-32,-15,-3,-6,-29,-36,-23,-10,-14,-28,-34,-41,-20,-55,-65,-43,-23,-12,-28,-50,-39,-30,-18,-48,-47,-35,-28,-13,-46,-57,-38,-31,-16,-61,-56,-35
-22,-13,-34,-16,-29,-12,-3,-24,-14,-23,-19,-8,-35,-17,-29,-25,-13,-38,-37,-39,-34,-23,-53,-36,-31,-26,-15,-31,-31,-29,-28,-19,-44,-33,-27,-18,-7,-24,-36,-42,-15,-4,-11,-30,-31,-13,-6,-34,-9,-33,-19,-13,-22,-21,-31,-29,-16,-42,-52,-29,-18,-10,-29,-16,-32,-14,-1,4,-28,-35,-22,-9,-15,-27,-33,-37,-15,-56,-64,-41,-23,-12,-29,-52,-38,-29,-15,-22,-44,-33,-27,-10,-31,-57,-36,-29,-11,-51,-52,-33
-14,-5,-20,-5,-13,-20,-12,-53,-19,-16,-26,-15,-57,-28,-18,-31,-18,-35,-38,-29,-36,-26,-59,-42,-25,-29,-21,-64,-12,-17,-33,-23,-62,-48,-21,-25,-11,-58,-41,-18,-18,-7,-44,-35,-16,-23,-16,-71,-20,-17,-19,-9,-36,-29,-14,-29,-16,-51,-61,-18,-22,-13,-49,-22,-19,-17,-3,-34,-27,-13,-32,-23,-67,-47,-20,-42,-19,-66,-71,-27,-35,-19,-69,-61,-19,-28,-13,-23,-41,-18,-28,-11,-39,-60,-19,-32,-13,-57,-51,-20
-18,-8,-18,-25,-15,-18,-12,-53,-15,-18,-23,-14,-46,-32,-22,-31,-19,-40,-38,-32,-35,-26,-45,-45,-26,-21,-12,-22,-25,-16,-25,-17,-31,-41,-18,-23,-13,-39,-31,-20,-18,-9,-29,-40,-20,-13,-10,-44,-14,-16,-17,-12,-23,-29,-16,-27,-16,-36,-58,-18,-19,-12,-25,-12,-21,-27,-16,-58,-41,-22,-22,-11,-15,-31,-18,-44,-21,-60,-70,-29,-24,-12,-42,-56,-19,-30,-18,-23,-47,-22,-29,-15,-25,-63,-22,-34,-17,-55,-56,-22
-14,-10,-27,-10,-28,-9,-6,-20,-6,-21,-20,-12,-32,-14,-28,-24,-15,-26,-34,-37,-34,-24,-36,-30,-29,-20,-11,-7,-27,-26,-26,-16,-14,-26,-26,-19,-13,-17,-35,-42,-15,-8,-18,-30,-30,-11,-8,-18,-11,-31,-16,-11,-16,-15,-31,-26,-16,-30,-50,-27,-15,-8,-18,-9,-28,-14,-4,-16,-31,-35,-19,-9,5,-26,-32,-38,-18,-49,-62,-40,-20,-13,-18,-49,-37,-26,-16,-15,-43,-32,-25,-14,-27,-54,-36,-28,-17,-48,-52,-33
-15,-9,-12,-6,-28,-8,-6,-10,8,-22,-16,-7,-27,-9,-28,-21,-12,-22,-32,-38,-33,-21,-38,-32,-29,-20,-10,1,-22,-27,-26,-16,-10,-27,-26,-17,-8,-7,-35,-41,-12,-2,1,-27,-30,-10,-6,-16,0,-31,-14,-9,-7,-10,-31,-27,-14,-28,-53,-28,-14,-9,-20,-10,-30,-12,0,1,-28,-35,-18,-8,16,-26,-33,-35,-16,-45,-64,-40,-19,-10,-17,-49,-38,-25,-15,-6,-42,-32,-23,-11,-16,-53,-36,-26,-13,-43,-50,-33
-13,-8,-10,0,-27,-7,-5,-1,9,-21,-16,-8,-22,-23,-29,-24,-15,-33,-35,-38,-32,-23,-45,-23,-30,-21,-11,-5,-32,-27,-24,-16,-16,-26,-25,-17,-10,-7,-24,-42,-10,-3,14,-24,-29,-11,-6,-18,-3,-32,-12,-6,0,-15,-31,-27,-16,-40,-51,-28,-13,-8,-23,-14,-30,-13,-2,7,-27,-35,-17,-8,23,-25,-33,-35,-17,-45,-61,-40,-18,-11,-14,-48,-38,-25,-14,-11,-43,-33,-24,-12,-25,-52,-36,-26,-14,-37,-50,-33
-15,-5,-4,-3,-28,-9,-4,-5,1,-22,-16,-7,-27,-22,-28,-23,-10,-18,-31,-38,-33,-23,-46,-34,-30,-22,-12,-4,-31,-27,-27,-18,-25,-29,-26,-16,-7,1,-23,-42,-8,-2,10,-20,-30,-12,-6,-17,-7,-32,-13,-7,5,-11,-32,-27,-16,-38,-51,-29,-13,-6,-10,-14,-31,-12,-3,20,-24,-35,-19,-9,15,-25,-33,-34,-16,-42,-58,-41,-19,-12,-20,-47,-38,-25,-13,-10,-43,-33,-25,-11,-21,-50,-36,-27,-13,-41,-51,-34
-16,-4,17,-7,-29,-11,-2,2,-7,-22,-16,-5,-15,-14,-29,-20,-9,-16,-29,-38,-31,-20,-27,-23,-30,-19,-7,12,-31,-28,-23,-12,4,-27,-25,-17,-7,-4,-26,-41,-9,-1,25,-22,-31,-12,-4,-16,-2,-32,-15,-6,17,-18,-30,-25,-12,-16,-50,-28,-15,-5,-13,-11,-31,-12,-1,14,-27,-35,-18,-6,26,-24,-33,-34,-14,-40,-59,-41,-20,-10,-8,-46,-37,-25,-11,10,-42,-32,-25,-10,-15,-51,-35,-27,-11,-37,-49,-32
-14,-4,16,-1,-12,-12,-3,4,-2,-8,-19,-8,-17,-5,-13,-24,-12,-16,-26,-25,-36,-27,-36,-32,-22,-20,-8,1,-2,-12,-25,-17,-12,-26,-16,-22,-7,-5,-29,-14,-7,0,24,-22,-12,-15,-7,-33,3,-9,-15,-5,25,-21,-10,-31,-19,-27,-57,-16,-20,-10,-24,-10,-15,-13,1,13,-20,-10,-19,-8,9,-30,-13,-36,-15,-43,-64,-22,-26,-12,-33,-52,-13,-27,-12,4,-40,-17,-27,-12,-24,-56,-17,-30,-13,-40,-49,-18
-16,-7,10,-1,-13,-10,-5,16,-3,-12,-17,-9,-7,-11,-19,-26,-14,-26,-33,-29,-34,-24,-36,-39,-24,-17,-7,27,-29,-14,-21,-15,9,-30,-14,-22,-12,-17,-20,-16,-6,-1,22,-23,-16,-11,-5,-8,-2,-12,-14,-8,9,-22,-13,-26,-16,-27,-57,-18,-17,-9,-16,-7,-19,-9,-1,40,-20,-12,-17,-7,55,-25,-14,-41,-20,-43,-64,-26,-22,-13,-20,-49,-15,-30,-17,-7,-47,-21,-29,-17,-26,-60,-20,-33,-18,-46,-55,-20
-13,-8,-10,-6,-28,-5,-2,5,1,-21,-14,-6,-15,-11,-29,-22,-12,-14,-31,-36,-33,-23,-39,-21,-29,-18,-9,9,-30,-26,-24,-13,-2,-22,-26,-15,-9,11,-27,-42,-5,-1,20,-22,-29,-11,-6,-6,-2,-31,-14,-7,-3,-13,-31,-26,-15,-28,-51,-27,-12,-5,-12,-10,-28,-9,-3,22,-25,-34,-17,-8,23,-25,-32,-35,-16,-37,-57,-40,-18,-11,-5,-46,-38,-26,-16,-14,-45,-33,-26,-17,-33,-53,-36,-28,-19,-47,-51,-33
-15,-4,-1,-2,-28,-6,-2,13,9,-21,-14,-6,-10,-18,-28,-18,-8,-12,-30,-38,-31,-19,-25,-16,-29,-19,-7,14,-26,-27,-23,-14,3,-21,-26,-15,-5,15,-25,-42,-5,0,23,-20,-29,-10,-3,-8,-3,-32,-12,-5,18,-6,-31,-25,-13,-14,-52,-29,-11,-4,-5,-10,-30,-9,2,34,-24,-34,-16,-5,31,-25,-33,-32,-13,-33,-60,-40,-18,-9,-3,-44,-38,-24,-12,3,-42,-33,-21,-9,-13,-49,-36,-24,-11,-33,-47,-33
-13,-6,-1,1,-29,-7,-4,18,14,-21,-14,-5,-5,-23,-28,-19,-9,-17,-29,-37,-32,-23,-40,-21,-30,-19,-8,18,-31,-27,-23,-14,3,-24,-26,-15,-7,12,-18,-42,-6,0,32,-20,-29,-11,-4,-1,2,-32,-12,-4,6,-15,-31,-25,-14,-30,-54,-29,-11,-5,-6,-9,-30,-11,-1,28,-25,-35,-15,-5,50,-23,-33,-33,-15,-33,-58,-40,-17,-9,5,-43,-38,-25,-13,-5,-43,-33,-24,-13,-29,-51,-36,-28,-18,-51,-50,-34
-19,-9,-30,-7,-30,-8,-2,10,5,-22,-16,-8,-22,-11,-29,-22,-12,-30,-32,-39,-31,-21,-44,-26,-31,-18,-8,15,-28,-27,-23,-16,-4,-25,-27,-16,-6,-3,-19,-43,-7,0,18,-18,-31,-11,-4,-6,-6,-32,-14,-6,-1,-15,-32,-26,-16,-34,-51,-30,-12,-7,-9,-10,-31,-9,1,42,-20,-35,-17,-6,35,-23,-33,-34,-15,-38,-55,-41,-17,-10,-4,-44,-38,-31,-21,-44,-46,-35,-28,-17,-42,-52,-37,-28,-16,-51,-51,-35
-19,-8,-27,-8,-31,-12,-2,-8,-4,-24,-19,-7,-26,-27,-31,-21,-8,-37,-30,-39,-32,-22,-41,-22,-32,-20,-8,7,-30,-28,-24,-11,-15,-30,-27,-18,-5,-17,-27,-42,-14,-4,-11,-29,-32,-12,-2,-12,-8,-34,-18,-9,-17,-26,-32,-26,-11,-26,-51,-30,-16,-6,-21,-11,-33,-13,1,15,-23,-36,-19,-4,21,-25,-34,-34,-13,-43,-57,-42,-19,-8,-8,-45,-38,-29,-15,-22,-43,-34,-25,-10,-29,-51,-36,-26,-9,-43,-50,-33
